"Date","Act.High","Act.Low","Act.Avg","Norm.High","Norm.Low","Norm.Avg","Norm.Dept","Rec.High","Rec.Year","Rec.Low","Rec.Year","Precip.Amt","Snow.Amt","Snow.Ground","Heat.Deg.Day","Cool.Deg.Day"
"248",2012-08-31,36,23,30,29,20,24,6,38,NA,9,NA,0,0,0,0,12
"249",2012-09-01,35,23,29,29,20,24,5,37,NA,10,NA,4.17,0,0,0,11
"250",2012-09-02,29,23,26,29,19,24,2,38,NA,10,NA,0.13,0,0,0,8
"251",2012-09-03,29,24,26,29,19,24,2,37,NA,9,NA,0,0,0,0,8
"252",2012-09-04,32,24,28,29,19,24,4,35,NA,9,NA,0,0,0,0,10
"253",2012-09-05,32,26,29,28,19,24,5,36,NA,10,NA,0.05,0,0,0,11
"254",2012-09-06,29,23,26,28,19,24,2,37,NA,8,NA,0.61,0,0,0,8
"255",2012-09-07,32,22,27,28,19,23,4,40,NA,8,NA,0,0,0,0,9
"256",2012-09-08,33,19,26,28,18,23,3,38,NA,11,NA,1.24,0,0,0,8
"257",2012-09-09,27,17,22,28,18,23,-1,37,NA,9,NA,0,0,0,0,4
"258",2012-09-10,25,16,20,28,18,23,-3,37,NA,7,NA,0,0,0,0,2
"259",2012-09-11,26,14,20,27,18,23,-3,37,NA,4,NA,0,0,0,0,2
"260",2012-09-12,27,16,22,27,18,22,0,36,NA,5,NA,0,0,0,0,4
"261",2012-09-13,27,16,22,27,18,22,0,34,NA,7,NA,0,0,0,0,4
"262",2012-09-14,28,18,23,27,17,22,1,34,NA,8,NA,0,0,0,0,5
"263",2012-09-15,26,18,22,27,17,22,0,36,NA,6,NA,0,0,0,0,4
"264",2012-09-16,24,16,20,26,17,22,-2,36,NA,7,NA,0,0,0,0,2
"265",2012-09-17,24,15,20,26,17,21,-1,36,NA,7,NA,0.36,0,0,0,2
"266",2012-09-18,27,19,23,26,16,21,2,33,NA,7,NA,2.36,0,0,0,5
"267",2012-09-19,22,15,18,26,16,21,-3,36,NA,7,NA,0,0,0,0,0
"268",2012-09-20,24,12,18,26,16,21,-3,34,NA,5,NA,0,0,0,0,0
"269",2012-09-21,27,15,21,25,16,21,0,36,NA,5,NA,0,0,0,0,3
"270",2012-09-22,29,19,24,25,16,20,4,37,NA,4,NA,0,0,0,0,6
"271",2012-09-23,22,13,18,25,15,20,-2,37,NA,2,NA,0,0,0,0,0
"272",2012-09-24,21,13,17,25,15,20,-3,37,NA,4,NA,0,0,0,1,0
"273",2012-09-25,24,12,18,24,15,20,-2,35,NA,4,NA,0,0,0,0,0
"274",2012-09-26,29,18,24,24,15,19,5,36,NA,3,NA,0.13,0,0,0,6
"275",2012-09-27,29,19,24,24,14,19,5,35,NA,4,NA,1.24,0,0,0,6
"276",2012-09-28,27,18,22,24,14,19,3,33,NA,6,NA,0.61,0,0,0,4
"277",2012-09-29,23,14,18,24,14,19,-1,34,NA,4,NA,0,0,0,0,0
"278",2012-09-30,23,12,18,23,14,18,0,33,NA,3,NA,0,0,0,0,0
"279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",2012-10-01,22,12,17,23,13,18,-1,34,NA,2,NA,0,0,0,1,0
"281",2012-10-02,22,18,20,23,13,18,2,32,NA,1,NA,1.09,0,0,0,2
"282",2012-10-03,28,21,24,23,13,18,6,33,NA,2,NA,0,0,0,0,6
"283",2012-10-04,27,19,23,22,13,18,5,34,NA,1,NA,0.03,0,0,0,5
"284",2012-10-05,28,16,22,22,13,17,5,36,NA,3,NA,0,0,0,0,4
"285",2012-10-06,27,12,20,22,12,17,3,34,NA,2,NA,0,0,0,0,2
"286",2012-10-07,13,9,11,22,12,17,-6,34,NA,1,NA,0.28,0,0,7,0
"287",2012-10-08,13,7,10,22,12,17,-7,33,NA,2,NA,0.1,0,0,8,0
"288",2012-10-09,18,9,14,21,12,17,-3,34,NA,1,NA,0.23,0,0,4,0
"289",2012-10-10,22,13,18,21,11,16,2,33,NA,-1,NA,0,0,0,0,0
"290",2012-10-11,17,9,13,21,11,16,-3,32,NA,1,NA,0,0,0,5,0
"291",2012-10-12,19,8,14,21,11,16,-2,32,NA,-1,NA,0,0,0,4,0
"292",2012-10-13,16,5,10,21,11,16,-6,32,NA,-1,NA,0,0,0,8,0
"293",2012-10-14,24,11,18,21,11,16,2,31,NA,0,NA,0,0,0,0,0
"294",2012-10-15,22,14,18,20,10,15,3,31,NA,0,NA,0.15,0,0,0,0
"295",2012-10-16,18,9,14,20,10,15,-1,32,NA,-1,NA,0,0,0,4,0
"296",2012-10-17,21,8,14,20,10,15,-1,30,NA,1,NA,0,0,0,4,0
"297",2012-10-18,22,12,17,20,10,15,2,29,NA,1,NA,0,0,0,1,0
"298",2012-10-19,24,14,19,20,10,15,4,31,NA,-1,NA,0.61,0,0,0,1
"299",2012-10-20,21,11,16,19,9,14,2,30,NA,-1,NA,0,0,0,2,0
"300",2012-10-21,19,9,14,19,9,14,0,29,NA,-1,NA,0,0,0,4,0
"301",2012-10-22,23,9,16,19,9,14,2,29,NA,-2,NA,0,0,0,2,0
"302",2012-10-23,26,11,18,19,9,14,4,29,NA,1,NA,0,0,0,0,0
"303",2012-10-24,29,15,22,19,9,14,8,29,NA,-2,NA,0,0,0,0,4
"304",2012-10-25,22,17,20,19,9,14,6,27,NA,-1,NA,0,0,0,0,2
"305",2012-10-26,22,16,19,18,8,13,6,28,NA,-2,NA,0,0,0,0,1
"306",2012-10-27,21,15,18,18,8,13,5,28,NA,-1,NA,0,0,0,0,0
"307",2012-10-28,17,12,14,18,8,13,1,31,NA,-3,NA,0.38,0,0,4,0
"308",2012-10-29,13,8,10,18,8,13,-3,28,NA,-1,NA,9.78,0,0,8,0
"309",2012-10-30,8,6,7,18,8,13,-6,28,NA,-3,NA,2.13,0,0,11,0
"310",2012-10-31,13,6,10,18,8,13,-3,29,NA,-3,NA,0,0,0,8,0
"311",2012-11-01,12,6,9,17,7,12,-3,30,NA,-3,NA,0,0,0,9,0
"312",2012-11-02,13,5,9,17,7,12,-3,29,NA,-2,NA,0,0,0,9,0
"313",2012-11-03,10,5,8,17,7,12,-4,27,NA,-2,NA,0,0,0,10,0
"314",2012-11-04,12,3,8,17,7,12,-4,29,NA,-3,NA,0,0,0,10,0
"315",2012-11-05,10,3,6,17,7,12,-6,27,NA,-7,NA,0,0,0,12,0
"316",2012-11-06,9,1,5,16,7,12,-7,27,NA,-3,NA,0,0,0,13,0
"317",2012-11-07,8,4,6,16,7,11,-5,25,NA,-3,NA,0.05,0,0,12,0
"318",2012-11-08,13,4,8,16,6,11,-3,27,NA,-3,NA,0.03,0,0,10,0
"319",2012-11-09,14,4,9,16,6,11,-2,26,NA,-3,NA,0,0,0,9,0
"320",2012-11-10,18,3,10,16,6,11,-1,24,NA,-3,NA,0,0,0,8,0
"321",2012-11-11,22,6,14,15,6,11,3,26,NA,-3,NA,0,0,0,4,0
"322",2012-11-12,22,9,16,15,6,10,6,25,NA,-4,NA,0.03,0,0,2,0
"323",2012-11-13,18,3,10,15,6,10,0,27,NA,-6,NA,1.27,0,0,8,0
"324",2012-11-14,9,2,6,15,5,10,-4,25,NA,-7,NA,0,0,0,12,0
"325",2012-11-15,11,3,7,15,5,10,-3,28,NA,-7,NA,0,0,0,11,0
"326",2012-11-16,13,5,9,14,5,10,-1,24,NA,-7,NA,0,0,0,9,0
"327",2012-11-17,13,2,8,14,5,10,-2,25,NA,-8,NA,0,0,0,10,0
"328",2012-11-18,12,4,8,14,5,9,-1,27,NA,-6,NA,0,0,0,10,0
"329",2012-11-19,14,7,10,14,5,9,1,25,NA,-8,NA,0,0,0,8,0
"330",2012-11-20,14,7,10,13,4,9,1,26,NA,-7,NA,0,0,0,8,0
"331",2012-11-21,14,4,9,13,4,9,0,26,NA,-8,NA,0,0,0,9,0
"332",2012-11-22,16,2,9,13,4,8,1,25,NA,-11,NA,0,0,0,9,0
"333",2012-11-23,16,2,9,13,4,8,1,24,NA,-11,NA,0,0,0,9,0
"334",2012-11-24,10,2,6,12,4,8,-2,23,NA,-11,NA,0,0,0,12,0
"335",2012-11-25,6,1,4,12,4,8,-4,26,NA,-8,NA,0,0,0,14,0
"336",2012-11-26,13,0,6,12,3,8,-2,23,NA,-8,NA,0,0,0,12,0
"337",2012-11-27,7,2,4,12,3,8,-4,24,NA,-10,NA,0.15,0,0,14,0
"338",2012-11-28,10,3,6,12,3,7,-1,23,NA,-9,NA,0,0,0,12,0
"339",2012-11-29,10,-1,4,11,3,7,-3,24,NA,-10,NA,0,0,0,14,0
"340",2012-11-30,12,1,6,11,3,7,-1,24,NA,-12,NA,0,0,0,12,0
"341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",2012-12-01,11,3,7,11,2,7,0,24,NA,-10,NA,0,0,0,11,0
"343",2012-12-02,14,3,8,11,2,7,1,23,NA,-9,NA,0.05,0,0,10,0
"344",2012-12-03,22,7,14,10,2,6,8,22,NA,-9,NA,0,0,0,4,0
"345",2012-12-04,22,9,16,10,2,6,10,24,NA,-9,NA,0,0,0,2,0
"346",2012-12-05,17,4,10,10,2,6,4,24,NA,-10,NA,0,0,0,8,0
"347",2012-12-06,7,2,4,10,2,6,-2,26,NA,-12,NA,0,0,0,14,0
"348",2012-12-07,10,3,6,10,2,6,0,26,NA,-12,NA,0.13,0,0,12,0
"349",2012-12-08,12,9,10,9,1,5,5,23,NA,-13,NA,0,0,0,8,0
"350",2012-12-09,11,9,10,9,1,5,5,22,NA,-16,NA,0.36,0,0,8,0
"351",2012-12-10,17,9,13,9,1,5,8,19,NA,-16,NA,0.03,0,0,5,0
"352",2012-12-11,17,5,11,9,1,5,6,20,NA,-11,NA,0.18,0,0,7,0
"353",2012-12-12,8,4,6,9,1,5,1,22,NA,-11,NA,0,0,0,12,0
"354",2012-12-13,10,2,6,8,1,5,1,22,NA,-12,NA,0,0,0,12,0
"355",2012-12-14,11,-1,5,8,0,4,1,21,NA,-14,NA,0,0,0,13,0
"356",2012-12-15,12,3,8,8,0,4,4,22,NA,-14,NA,0,0,0,10,0
"357",2012-12-16,11,8,10,8,0,4,6,23,NA,-12,NA,0.23,0,0,8,0
"358",2012-12-17,13,9,11,8,0,4,7,18,NA,-12,NA,0.18,0,0,7,0
"359",2012-12-18,17,6,12,8,0,4,8,23,NA,-12,NA,0,0,0,6,0
"360",2012-12-19,12,2,7,8,0,4,3,23,NA,-14,NA,0,0,0,11,0
"361",2012-12-20,12,5,8,7,0,3,5,19,NA,-17,NA,1.42,0,0,10,0
"362",2012-12-21,15,4,10,7,0,3,7,22,NA,-17,NA,0.66,0,0,8,0
"363",2012-12-22,7,2,4,7,-1,3,1,NA,NA,-16,NA,0,0,0,14,0
"364",2012-12-23,8,-2,3,7,-1,3,0,22,NA,-14,NA,0,0,0,15,0
"365",2012-12-24,5,-1,2,7,-1,3,-1,22,NA,-15,NA,0.36,0,0,16,0
"366",2012-12-25,11,1,6,7,-1,3,3,22,NA,-16,NA,0,0,0,12,0
"367",2012-12-26,7,1,4,7,-1,3,1,22,NA,-16,NA,3.61,5.1,0,14,0
"368",2012-12-27,6,3,4,7,-1,3,1,22,NA,-17,NA,0.05,0,0,14,0
"369",2012-12-28,7,2,4,7,-1,3,1,24,NA,-12,NA,0,0,0,14,0
"370",2012-12-29,7,1,4,7,-1,3,1,24,NA,-17,NA,0.46,0,0,14,0
"371",2012-12-30,6,0,3,7,-1,3,0,21,NA,-22,NA,0,0,0,15,0
"372",2012-12-31,5,-2,2,6,-1,2,0,21,NA,-25,NA,0,0,0,16,0
"373",2013-01-01,7,3,5,6,-1,2,3,21,NA,-26,NA,0,0,0,13,0
"374",2013-01-02,4,-1,2,6,-2,2,0,22,NA,-18,NA,0,0,0,16,0
"375",2013-01-03,3,-1,1,6,-2,2,-1,20,NA,-21,NA,0,0,0,17,0
"376",2013-01-04,8,-3,2,6,-2,2,0,23,NA,-19,NA,0,0,0,16,0
"377",2013-01-05,8,-1,4,6,-2,2,2,22,NA,-19,NA,0.03,0,0,14,0
"378",2013-01-06,11,1,6,6,-2,2,4,23,NA,-17,NA,0,0,0,12,0
"379",2013-01-07,9,1,5,6,-2,2,3,24,NA,-15,NA,0,0,0,13,0
"380",2013-01-08,12,-1,6,6,-2,2,4,23,NA,-18,NA,0,0,0,12,0
"381",2013-01-09,12,1,6,6,-2,2,4,24,NA,-16,NA,0.03,0,0,12,0
"382",2013-01-10,14,6,10,6,-2,2,8,21,NA,-19,NA,0,0,0,8,0
"383",2013-01-11,8,3,6,6,-2,2,4,24,NA,-17,NA,0.03,0,0,12,0
"384",2013-01-12,11,6,8,6,-2,2,6,24,NA,-16,NA,0,0,0,10,0
"385",2013-01-13,13,6,10,6,-2,2,8,24,NA,-22,NA,0,0,0,8,0
"386",2013-01-14,17,6,12,6,-2,2,10,24,NA,-25,NA,0.23,0,0,6,0
"387",2013-01-15,6,3,4,6,-2,2,2,25,NA,-16,NA,2.01,0,0,14,0
"388",2013-01-16,6,3,4,6,-2,2,2,23,NA,-17,NA,0.74,0,0,14,0
"389",2013-01-17,8,4,6,6,-2,2,4,22,NA,-21,NA,0.03,0,0,12,0
"390",2013-01-18,4,-1,2,6,-2,2,0,21,NA,-21,NA,0,0,0,16,0
"391",2013-01-19,12,1,6,6,-2,2,4,22,NA,-20,NA,0,0,0,12,0
"392",2013-01-20,17,3,10,6,-2,2,8,21,NA,-19,NA,0,0,0,8,0
"393",2013-01-21,8,0,4,6,-2,2,2,21,NA,-20,NA,0,0,0,14,0
"394",2013-01-22,0,-7,-4,6,-2,2,-6,24,NA,-17,NA,0,0,0,22,0
"395",2013-01-23,-2,-9,-6,6,-2,2,-8,22,NA,-18,NA,0,0,0,24,0
"396",2013-01-24,-2,-7,-4,6,-2,2,-6,23,NA,-16,NA,0.08,9.9,0,22,0
"397",2013-01-25,-4,-7,-6,7,-2,2,-8,24,NA,-16,NA,0.05,9.9,0,24,0
"398",2013-01-26,3,-4,0,7,-2,2,-2,26,NA,-15,NA,0,0,0,18,0
"399",2013-01-27,3,-3,0,7,-2,2,-2,24,NA,-14,NA,0,0,0,18,0
"400",2013-01-28,8,1,4,7,-2,2,2,23,NA,-19,NA,0.33,3,0,14,0
"401",2013-01-29,21,5,13,7,-2,2,11,24,NA,-17,NA,0,0,0,5,0
"402",2013-01-30,22,11,16,7,-2,2,14,25,NA,-21,NA,2.18,0,0,2,0
"403",2013-01-31,19,0,10,7,-2,3,7,22,NA,-19,NA,0.71,0,0,8,0
"404",2013-02-01,2,-6,-2,7,-2,3,-5,25,NA,-14,NA,0.03,5.1,0,20,0
"405",2013-02-02,1,-8,-4,7,-2,3,-7,22,NA,-17,NA,0.05,5.1,0,22,0
"406",2013-02-03,2,-3,0,7,-2,3,-3,18,NA,-18,NA,0,0,0,18,0
"407",2013-02-04,3,-3,0,7,-1,3,-3,21,NA,-17,NA,0,0,0,18,0
"408",2013-02-05,6,1,4,7,-1,3,1,21,NA,-23,NA,0,0,0,14,0
"409",2013-02-06,9,1,5,7,-1,3,2,23,NA,-17,NA,0,0,0,13,0
"410",2013-02-07,5,0,2,7,-1,3,-1,18,NA,-16,NA,0,0,0,16,0
"411",2013-02-08,7,1,4,8,-1,3,1,20,NA,-18,NA,0.51,0,0,14,0
"412",2013-02-09,6,-1,2,8,-1,3,-1,21,NA,-22,NA,0,0,0,16,0
"413",2013-02-10,8,-3,2,8,-1,3,-1,20,NA,-22,NA,0,0,0,16,0
"414",2013-02-11,12,3,8,8,-1,3,5,24,NA,-26,NA,0.71,0,0,10,0
"415",2013-02-12,15,4,10,8,-1,3,7,23,NA,-16,NA,0,0,0,8,0
"416",2013-02-13,9,1,5,8,-1,4,1,22,NA,-17,NA,0.48,0,0,13,0
"417",2013-02-14,10,2,6,8,-1,4,2,23,NA,-16,NA,0,0,0,12,0
"418",2013-02-15,16,2,9,8,-1,4,5,25,NA,-21,NA,0.25,0,0,9,0
"419",2013-02-16,5,1,3,8,-1,4,-1,24,NA,-15,NA,0.05,0,0,15,0
"420",2013-02-17,1,-3,-1,9,0,4,-5,26,NA,-15,NA,0,0,0,19,0
"421",2013-02-18,6,-6,0,9,0,4,-4,25,NA,-16,NA,0,0,0,18,0
"422",2013-02-19,8,3,6,9,0,4,2,23,NA,-16,NA,0.18,0,0,12,0
"423",2013-02-20,5,-3,1,9,0,4,-3,24,NA,-15,NA,0,0,0,17,0
"424",2013-02-21,5,-4,0,9,0,5,-5,24,NA,-14,NA,0,0,0,18,0
"425",2013-02-22,2,-1,0,9,0,5,-5,25,NA,-13,NA,0.15,0,0,18,0
"426",2013-02-23,8,1,4,9,0,5,-1,26,NA,-12,NA,0.2,0,0,14,0
"427",2013-02-24,12,2,7,10,0,5,2,26,NA,-17,NA,0,0,0,11,0
"428",2013-02-25,11,-1,5,10,0,5,0,29,NA,-18,NA,0,0,0,13,0
"429",2013-02-26,8,1,4,10,0,5,-1,23,NA,-11,NA,1.57,0,0,14,0
"430",2013-02-27,14,6,10,10,1,5,5,25,NA,-13,NA,0.03,0,0,8,0
"431",2013-02-28,9,6,8,10,1,5,3,28,NA,-18,NA,0.03,0,0,10,0
"432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",2013-03-01,8,3,6,10,1,6,0,27,NA,-11,NA,0,0,0,12,0
"436",2013-03-02,4,0,2,11,1,6,-4,25,NA,-11,NA,0,0,0,16,0
"437",2013-03-03,7,-1,3,11,1,6,-3,26,NA,-12,NA,0,0,0,15,0
"438",2013-03-04,8,-1,4,11,1,6,-2,28,NA,-16,NA,0,0,0,14,0
"439",2013-03-05,12,0,6,11,1,6,0,28,NA,-14,NA,0,0,0,12,0
"440",2013-03-06,5,1,3,11,2,6,-3,27,NA,-12,NA,2.62,5.1,0,15,0
"441",2013-03-07,11,3,7,12,2,7,0,25,NA,-11,NA,0,0,0,11,0
"442",2013-03-08,11,3,7,12,2,7,0,29,NA,-10,NA,0,0,0,11,0
"443",2013-03-09,17,1,9,12,2,7,2,27,NA,-9,NA,0,0,0,9,0
"444",2013-03-10,17,3,10,12,2,7,3,26,NA,-10,NA,0,0,0,8,0
"445",2013-03-11,17,7,12,12,2,7,5,26,NA,-9,NA,0,0,0,6,0
"446",2013-03-12,16,6,11,12,2,7,4,32,NA,-12,NA,2.11,0,0,7,0
"447",2013-03-13,11,2,6,13,3,8,-2,31,NA,-10,NA,0,0,0,12,0
"448",2013-03-14,8,1,4,13,3,8,-4,30,NA,-11,NA,0,0,0,14,0
"449",2013-03-15,15,1,8,13,3,8,0,28,NA,-9,NA,0,0,0,10,0
"450",2013-03-16,16,5,10,13,3,8,2,30,NA,-10,NA,0.08,0,0,8,0
"451",2013-03-17,6,3,4,13,3,8,-4,31,NA,-11,NA,0,0,0,14,0
"452",2013-03-18,4,1,2,14,3,8,-6,27,NA,-11,NA,0.81,0,0,16,0
"453",2013-03-19,16,4,10,14,3,9,1,29,NA,-11,NA,0,0,0,8,0
"454",2013-03-20,12,4,8,14,4,9,-1,28,NA,-11,NA,0,0,0,10,0
"455",2013-03-21,6,-1,2,14,4,9,-7,32,NA,-12,NA,0,0,0,16,0
"456",2013-03-22,10,-2,4,14,4,9,-5,32,NA,-8,NA,0,0,0,14,0
"457",2013-03-23,13,0,6,15,4,9,-3,34,NA,-9,NA,0,0,0,12,0
"458",2013-03-24,7,1,4,15,4,10,-6,29,NA,-8,NA,0.1,0,0,14,0
"459",2013-03-25,4,1,2,15,5,10,-8,29,NA,-7,NA,1.32,36.1,0,16,0
"460",2013-03-26,11,2,6,15,5,10,-4,31,NA,-5,NA,0,0,0,12,0
"461",2013-03-27,11,4,8,15,5,10,-2,30,NA,-7,NA,0.03,0,0,10,0
"462",2013-03-28,10,4,7,16,5,10,-3,29,NA,-6,NA,0,0,0,11,0
"463",2013-03-29,16,6,11,16,5,11,0,33,NA,-8,NA,0,0,0,7,0
"464",2013-03-30,16,5,10,16,5,11,-1,31,NA,-6,NA,0,0,0,8,0
"465",2013-03-31,13,7,10,16,6,11,-1,29,NA,-6,NA,0.05,0,0,8,0
"466",2013-04-01,20,5,12,16,6,11,1,31,NA,-9,NA,0,0,0,6,0
"467",2013-04-02,11,4,8,17,6,11,-3,32,NA,-5,NA,0,0,0,10,0
"468",2013-04-03,12,1,6,17,6,12,-6,31,NA,-3,NA,0,0,0,12,0
"469",2013-04-04,10,-1,4,17,6,12,-8,29,NA,-3,NA,0.41,0,0,14,0
"470",2013-04-05,19,4,12,17,7,12,0,30,NA,-4,NA,0.3,0,0,6,0
"471",2013-04-06,15,4,10,17,7,12,-2,33,NA,-3,NA,0,0,0,8,0
"472",2013-04-07,22,6,14,18,7,12,2,34,NA,-4,NA,0,0,0,4,0
"473",2013-04-08,27,12,20,18,7,12,8,34,NA,-2,NA,0,0,0,0,2
"474",2013-04-09,30,16,23,18,7,13,10,32,NA,-2,NA,0,0,0,0,5
"475",2013-04-10,33,17,25,18,7,13,12,33,NA,-2,NA,0,0,0,0,7
"476",2013-04-11,30,14,22,18,8,13,9,33,NA,-3,NA,0,0,0,0,4
"477",2013-04-12,24,12,18,19,8,13,5,32,NA,-4,NA,2.03,0,0,0,0
"478",2013-04-13,21,9,15,19,8,13,2,32,NA,-3,NA,0,0,0,3,0
"479",2013-04-14,21,9,15,19,8,14,1,33,NA,-4,NA,0,0,0,3,0
"480",2013-04-15,17,14,16,19,8,14,2,32,NA,-2,NA,0,0,0,2,0
"481",2013-04-16,23,13,18,19,8,14,4,33,NA,-2,NA,0,0,0,0,0
"482",2013-04-17,27,16,22,20,9,14,8,35,NA,-3,NA,0,0,0,0,4
"483",2013-04-18,26,16,21,20,9,14,7,35,NA,-4,NA,0.15,0,0,0,3
"484",2013-04-19,26,11,18,20,9,14,4,34,NA,-6,NA,3.48,0,0,0,0
"485",2013-04-20,17,9,13,20,9,15,-2,34,NA,-2,NA,0.05,0,0,5,0
"486",2013-04-21,13,6,10,20,9,15,-5,32,NA,-1,NA,0,0,0,8,0
"487",2013-04-22,14,5,10,20,10,15,-5,34,NA,-1,NA,0,0,0,8,0
"488",2013-04-23,17,9,13,21,10,15,-2,35,NA,1,NA,0,0,0,5,0
"489",2013-04-24,26,9,18,21,10,15,3,34,NA,1,NA,0,0,0,0,0
"490",2013-04-25,18,8,13,21,10,15,-2,34,NA,0,NA,0.03,0,0,5,0
"491",2013-04-26,20,8,14,21,10,16,-2,34,NA,1,NA,0,0,0,4,0
"492",2013-04-27,23,9,16,21,10,16,0,35,NA,3,NA,0,0,0,2,0
"493",2013-04-28,20,11,16,21,10,16,0,33,NA,1,NA,0,0,0,2,0
"494",2013-04-29,17,12,14,22,11,16,-2,33,NA,-1,NA,0.58,0,0,4,0
"495",2013-04-30,17,13,15,22,11,16,-1,33,NA,1,NA,0.05,0,0,3,0
"496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",2013-05-01,22,10,16,22,11,16,0,34,NA,1,NA,0,0,0,2,0
"498",2013-05-02,20,9,14,22,11,17,-3,32,NA,2,NA,0,0,0,4,0
"499",2013-05-03,20,9,14,22,11,17,-3,33,NA,2,NA,0,0,0,4,0
